Source	Target	#inTop50	#inCorpus	judgement	similarity
דמשק	דארדאנעלל	2	0	True	0.6881294250488281
דמשק	פעץ	4	45	True	0.6875017881393433
דמשק	צובא	3	32	True	0.6873589754104614
דמשק	סאלוניקו	4	21	True	0.6850119233131409
דמשק	סאלוניקי	4	52	True	0.6848317384719849
דמשק	קסריא	1	10	True	0.6832321882247925
דמשק	תרשיש	1	28	True	0.6812430620193481
דמשק	עיר	1	10642	False	0.6812259554862976
דענווער	באלגייר	8	2	True	0.9384982585906982
דענווער	קונסטאנ	5	2	True	0.9313039779663086
דענווער	נודשערסי	6	1	False	0.9290570616722107
דענווער	לאהאר	2	0	True	0.9258915185928345
דענווער	מקאנסטנטינופול	1	2	True	0.9252710342407227
דעסוי	לאדימיר	14	0	True	0.9551199078559875
דעסוי	קומאסי	10	0	True	0.9471494555473328
דעסוי	אויסטרוי	4	2	True	0.9467188119888306
דעסוי	פהילאדעלפהיע	3	2	True	0.946489691734314
דעסוי	באבניא	5	1	True	0.9462552070617676
דעסוי	לואום	5	1	True	0.9428460597991943
דעסוי	בהערינגען	6	2	True	0.9420182108879089
דעסוי	טאהרען	2	1	True	0.9401301741600037
דעסוי	שארלעסטאן	6	1	True	0.9398229122161865
דעסויא	מסידנייא	7	2	True	0.9261735677719116
דעסויא	בגובערני	11	1	False	0.9237245917320251
דעסויא	אויססעע	4	2	True	0.9236323833465576
דעסיא	המחלקית	1	3	False	0.8833228349685669
דעסיא	ומחשבון	1	4	False	0.8777438998222351
דעעש	מסידנייא	7	2	True	0.9287196397781372
דעעש	לסובאלק	1	1	True	0.9282311201095581
דראהאביטש	געטענבורג	4	0	True	0.8965350389480591
דראהאביטש	שטאקהלם	26	1	True	0.889208972454071
דראהאביטש	מידדלסברא	14	0	True	0.8887650966644287
דראהאביטש	מידלסבארא	6	0	True	0.8880894184112549
דראהאביטש	קאראלאווקא	14	2	True	0.8876370191574097
דראהאביטש	דראהביטטש	8	0	True	0.8859267234802246
דראהאביטש	סערדאהעללי	17	0	True	0.8813756108283997
דראהאביטש	מערטיר	16	5	True	0.8809845447540283
דראהאביטש	סימפאראפאל	6	0	True	0.8787412047386169
דראהאביטש	קראקאנאווע	15	2	True	0.8766411542892456
דראהאביטש	ונגארן	12	4	True	0.8762439489364624
דראהביטש	ברעמגארטען	44	1	True	0.8943930268287659
דראהביטש	הארשין	12	13	True	0.8831019401550293
דראהביטש	לאנצוט	43	7	True	0.8781753778457642
דראהביטש	מבעלפאסט	12	3	True	0.8726609349250793
דראהביטש	ראגאזען	23	2	True	0.8678326606750488
דראהביטש	סופיאה	16	7	True	0.8675716519355774
דראהביטש	ראמסגאט	14	8	True	0.8665990829467773
דראהביטש	אשפיצין	10	2	True	0.8631902933120728
דראהביטש	ונגארן	12	4	True	0.8619627356529236
דראהביטש	מערטער	15	7	True	0.8577492237091064
דראהביטש	בעלפאסט	19	8	True	0.857729434967041
דראהביטש	סעפלאק	17	0	True	0.8575142621994019
דראהביטש	באללאראט	18	7	True	0.857202410697937
דראהביטש	הארשיטן	15	0	True	0.8560144305229187
דראהביטש	קאראלופקא	13	6	True	0.8558065891265869
דראהביטש	אוהעלי	21	8	True	0.8550841212272644
דראהביטש	טארנאוו	6	26	True	0.8544676303863525
דראהביטש	אשפצין	20	2	True	0.8516006469726562
האאג	ווירטעמבורג	23	4	True	0.8626735806465149
האאג	נאנסי	9	19	True	0.8512904047966003
האאג	ראטטערדאם	7	10	True	0.8497077226638794
האאג	פרייבורג	13	14	True	0.8472294211387634
האאג	בריסעל	9	26	True	0.8469949960708618
האאג	לעגהארן	10	18	True	0.8461440801620483
האאג	אסטי	11	6	True	0.838074266910553
האאג	ברייטאן	14	6	True	0.8322386741638184
האאג	קאלן	15	16	True	0.8305858373641968
האאג	קאפענהאגען	11	25	True	0.8297346830368042
האאג	יעלעץ	20	15	True	0.8270038366317749
האאג	וויטטענבערג	18	1	True	0.8260738253593445
האאג	מאנהיים	13	6	True	0.8236250877380371
האאג	ברעסלא	6	32	True	0.8233106136322021
האאג	אויגסבורג	17	13	True	0.8229759931564331
האאג	נייטרא	13	18	True	0.822942852973938
האאג	בעלפאסט	19	8	True	0.8226845264434814
האאג	קארלסרוהע	29	4	True	0.820185124874115
האג	הנסי	1	14	False	0.7707720994949341
האג	אבאלענסקי	1	1	False	0.7575764060020447
האלבערשטאדט	לאנצוט	43	7	True	0.8320176005363464
האלבערשטאדט	רזעשאוו	7	21	True	0.8202847242355347
האלבערשטאדט	ברעסטאוויץ	28	10	True	0.817137598991394
האלבערשטאדט	האייסין	15	3	True	0.8171200752258301
האלבערשטאדט	דימייעווקי	29	7	True	0.8138582706451416
האלבערשטאדט	היידעלבערג	12	18	True	0.8129124045372009
האלבערשטאדט	לעמברג	24	7	True	0.811997652053833
האלבערשטאדט	ניישטאדט	8	36	True	0.8113596439361572
האלבערשטאדט	קאמעניץ	16	22	True	0.8113082051277161
האלבערשטאדט	סערהייא	26	15	True	0.8109765648841858
האלבערשטאדט	פאצעפ	12	13	True	0.8098609447479248
האלבערשטאדט	ראדאמישל	23	9	True	0.8094727993011475
האלבערשטאדט	פפרמ	32	0	True	0.8088040351867676
האלבערשטאדט	מיטאוי	11	11	True	0.8078235387802124
האלבערשטאדט	פאנעוויעז	33	8	True	0.8074061870574951
האלבערשטאדט	פינטשוב	8	13	True	0.807059645652771
האלבערשטאדט	בארדיטשוב	13	7	True	0.8064266443252563
האלבערשטאדט	פיריאטין	21	10	True	0.8049737811088562
האלברשטאדט	אייששאק	1	2	True	0.9359515309333801
האלברשטאדט	תזנח	1	2	False	0.9344115257263184
האלברשטאדט	ואחינ	5	2	False	0.9327751398086548
האלברשטאדט	פאדברדז	13	0	True	0.932308554649353
האלברשטאדט	שהתרבו	3	2	False	0.9321522116661072
האלברשטאדט	קוסטאן	2	1	True	0.9287479519844055
האלי	שמעתיק	1	3	False	0.8172371983528137
האלי	השניי	1	5	False	0.8152415752410889
האלי	שירושלים	1	3	True	0.8138538599014282
האלי	גובהו	1	3	False	0.8127695918083191
האלי	מחצאי	1	3	False	0.8113645315170288
האליטש	אויריך	7	4	True	0.9125382900238037
האליטש	ריזיסטשעוו	17	0	True	0.9116842150688171
האליטש	וואנדזבעק	10	2	True	0.9102656245231628
האליטש	צוקסהאפען	10	2	True	0.9087858200073242
האליטש	מיעליץ	4	2	True	0.908500075340271
האליטש	שטשוטשין	4	2	True	0.9068427085876465
האליטש	קראקאנאווע	15	2	True	0.9062182903289795
האליטש	ענדינגען	2	1	True	0.9058101177215576
האללע	ברייטאן	14	6	True	0.818716824054718
האללע	אופזאלא	2	5	True	0.8061921000480652
האללע	קאלן	15	16	True	0.8026543855667114
האללע	מאנטשעסטער	5	4	True	0.8008305430412292
האללע	בריסעל	9	26	True	0.7875815629959106
האללע	גאטהענבורג	6	14	True	0.784204363822937
האללע	קאזאלע	5	7	True	0.782219409942627
האללע	באנן	5	21	True	0.7817140221595764
האללע	נייטרא	13	18	True	0.7746621370315552
האללע	בבאלטימארע	5	6	True	0.7740752100944519
האללע	וויטטענבערג	18	1	True	0.7727705240249634
האללע	נואיארק	2	2	True	0.7721487283706665
האללע	בציריך	1	23	True	0.76915442943573
האללע	ליגניץ	6	1	True	0.7686144113540649
האללע	ליווארנא	6	10	True	0.7679053544998169
האללע	קארלשטאדט	17	15	True	0.7678810358047485
האללע	פיטטסבורג	7	2	True	0.7671083211898804
האללע	ובסט	9	1	True	0.7664823532104492
האמבורג	בערלין	4	870	True	0.6907745599746704
האמבורג	ברעמען	5	83	True	0.6891500949859619
האמבורג	קעניגסבערג	4	250	True	0.6758788228034973
האמבורג	אטלאנטיק	4	7	True	0.6697984337806702
האמבורג	המבורג	2	31	True	0.6676164269447327
האמבורג	עסטרייד	11	14	True	0.6582390666007996
האמבורג	מלאווא	4	16	True	0.6538388729095459
האמבורג	מאינן	13	10	True	0.6511815190315247
האמבורג	טילזיט	12	17	True	0.6508435010910034
האמבורג	קראיענקאמפף	3	46	True	0.6488145589828491
האמבורג	ואלטאנא	2	3	True	0.6480194926261902
האמבורג	קראקויא	21	42	True	0.6447722911834717
האמבורג	מילהויזען	15	9	True	0.6437955498695374
האמבורג	ברעסלי	9	1	True	0.6419704556465149
האמבורג	מערטער	15	7	True	0.6393275856971741
האנויא	שמכזיב	1	2	False	0.9459797739982605
האננאפער	שילדבערג	6	9	True	0.9101707339286804
האננאפער	ראגאזען	23	2	True	0.9027891755104065
האננאפער	רייטשלאנד	14	2	True	0.894673764705658
האננאפער	לויטענבורג	16	10	True	0.8863753080368042
האננאפער	אשפיצין	10	2	True	0.8845776319503784
האננאפער	אשפצין	20	2	True	0.8816244602203369
האננאפער	ברעמגארטען	44	1	True	0.8805565237998962
האננאפער	אובערווישא	2	1	True	0.8760529160499573
האננאפער	מערטער	15	7	True	0.8742064237594604
האננאפער	מערטיר	16	5	True	0.8738558292388916
האננאפער	הארשיטן	15	0	True	0.8712871670722961
האננאפער	מידדלסברא	14	0	True	0.8691830635070801
האננאפער	פאדהייצע	10	2	True	0.8662357330322266
האננאפער	בסעמפלין	9	0	True	0.864585280418396
הג	ההג	1	61	False	0.7913535833358765
הג	הגביר	1	3755	False	0.770304799079895
הג	ר	1	2130	False	0.7560563087463379
הג	הרב	1	26803	False	0.7410385608673096
הג	הרר	1	29	True	0.7407859563827515
הג	דאקטער	1	22	False	0.7327358722686768
הומבורג	שנתשוב	1	2	False	0.924555778503418
הוראדנא	ביעלסק	31	30	True	0.8731396198272705
הוראדנא	לאמזא	26	112	True	0.8706542253494263
הוראדנא	קאוונא	16	610	True	0.8667781352996826
הוראדנא	סלאנים	11	135	True	0.8612743616104126
הוראדנא	דינאבורג	21	101	True	0.861064076423645
הוראדנא	מינסק	29	410	True	0.8566532135009766
הוראדנא	ביאליסטאק	14	300	True	0.8506461381912231
הוראדנא	דיסנא	11	41	True	0.8476977944374084
הוראדנא	פלונסק	18	53	True	0.8453873991966248
הוראדנא	פאניוועז	10	27	True	0.8437399864196777
הוראדנא	סובאלק	15	161	True	0.8428014516830444
הוראדנא	מאהליב	18	118	True	0.8420528173446655
הוראדנא	האראדישץ	16	12	True	0.8414376974105835
הוראדנא	קאוואל	18	28	True	0.8412258625030518
הוראדנא	המעלניק	12	14	True	0.8398230075836182
הוראדנא	באריסאוו	25	38	True	0.8398162126541138
הוראדנא	טעלז	13	59	True	0.8393298387527466
הוראדנא	סדילקאוו	7	11	True	0.8393288850784302
הוראדנא	ראסיין	7	101	True	0.8392682075500488
הורודנא	רעטשיצא	5	3	True	0.9127870202064514
הורודנא	זעזמער	26	5	True	0.9125990867614746
הורודנא	קאנין	6	8	True	0.9098038673400879
הורודנא	באגוסלאב	9	1	True	0.9078177809715271
הורודנא	לווילקאמיר	3	6	True	0.9075956344604492
הורודנא	ריפין	11	9	True	0.9073785543441772
הורודנא	ברעזין	8	8	True	0.9066922664642334
הורודנא	באברינעץ	12	6	True	0.9054570198059082
הורודנא	וויסאקע	2	7	True	0.9054393768310547
הורודנא	אנטיפאליע	9	8	True	0.904457688331604
הורודנא	זיטיל	24	9	True	0.9043383598327637
הורודנא	ראצקי	9	3	True	0.9042466282844543
הורודנא	ראדאמישל	23	9	True	0.9036949276924133
הורודנא	ברעזי	8	5	True	0.9018001556396484
הילדעסהיים	אלטאפען	12	2	True	0.916706919670105
הילדעסהיים	וויטטענבערג	18	1	True	0.9146265983581543
הילדעסהיים	וואנדזבעק	10	2	True	0.9117368459701538
הילדעסהיים	אויריך	7	4	True	0.9108560085296631
הילדעסהיים	ליגניטץ	5	5	True	0.9075816869735718
הילדעסהיים	בוטשאש	4	2	True	0.9054612517356873
הילדעסהיים	פעטערסבוג	10	3	True	0.9028636813163757
המבורג	ווערזשבאלאווא	10	5	True	0.8412893414497375
המבורג	באטושאן	7	28	True	0.8035473227500916
המבורג	אוטיאן	24	11	True	0.7944346070289612
המבורג	טשערנאוויטץ	21	8	True	0.788676381111145
המבורג	לאנצוט	43	7	True	0.7867434024810791
המבורג	גיברלטר	4	3	True	0.7861912846565247
המבורג	קונסטאנטינופולי	22	14	True	0.7858679294586182
המבורג	ראדיוויל	5	9	True	0.784723699092865
המבורג	סקאפין	9	9	True	0.7838500142097473
המבורג	פעטריקאוו	16	3	True	0.7828760743141174
המבורג	גאלוועסטאן	9	5	True	0.7825365662574768
המבורג	סימבירסק	9	11	True	0.7821457386016846
המבורג	טאגאנדאג	19	13	True	0.7814576625823975
המבורג	דימייעווקי	29	7	True	0.7778319120407104
המבורג	רוסטצוק	15	7	True	0.7761257886886597
המבורג	שפאלא	11	8	True	0.7761090993881226
הנובר	מינכן	3	3	True	0.8921061754226685
הנובר	בחומשים	7	4	False	0.8917386531829834
הנובר	ווירונה	3	2	True	0.8903493881225586
הנובר	אלקאהרא	2	1	True	0.88942551612854
הנובר	בקרקא	2	3	True	0.8877678513526917
הנובר	מיסלא	8	2	True	0.8861061334609985
הנובר	פדואה	2	2	True	0.8853992223739624
הענא	הפשטיי	1	1	False	0.9312115907669067
הענא	אבארבענעל	2	1	False	0.9292482137680054
הענא	מטולידא	7	2	True	0.9283708930015564
הרובישוב	ראיגאראד	6	1	True	0.9369285106658936
הרובישוב	דוגעליסאק	5	1	True	0.9342337250709534
הרובשוב	ראצקי	9	3	True	0.9006543159484863
הרובשוב	קאידאנאוו	15	2	True	0.8932828903198242
הרובשוב	ליפאוועץ	23	2	True	0.8931517601013184
הרובשוב	סקווער	2	4	True	0.8913677930831909
הרובשוב	אורשא	8	3	True	0.889811635017395
הרובשוב	קאפאצאוו	8	3	True	0.8894202709197998
הרובשוב	קארסון	10	5	True	0.8891184329986572
הרובשוב	סטאראדוב	5	8	True	0.8881856799125671
הרובשוב	קאמעניטץ	3	7	True	0.8864690065383911
הרובשוב	מיכאלאווא	12	7	True	0.8857847452163696
הרובשוב	פיעטרקאב	11	2	True	0.8851630687713623
הרובשוב	איצניע	9	2	True	0.8850980997085571
הרובשוב	לוקניק	13	3	True	0.8843188285827637
הרובשוב	בענדערי	5	6	True	0.8836996555328369
הרובשוב	פאלעשט	10	6	True	0.8834442496299744
הרובשוב	אוגוסטאוו	29	6	True	0.8832963705062866
הרובשוב	ווילייקא	14	7	True	0.8831717371940613
וארשא	שווינצאן	6	31	True	0.8255094289779663
וארשא	בילסק	19	4	True	0.8167030811309814
וארשא	תרסא	8	0	False	0.8127275705337524
וארשא	סיוון	10	10	False	0.8087142109870911
וארשא	ביחוב	2	12	True	0.8058531284332275
וארשא	זוואהיל	1	3	True	0.8037395477294922
וארשא	ווארשוי	4	90	True	0.8035104274749756
וארשא	הרלז	3	0	False	0.8032268285751343
וארשא	רזיקא	3	12	True	0.8009452819824219
וארשא	וילנא	6	4	True	0.7996230125427246
וארשא	תרמת	2	0	False	0.7985148429870605
וארשא	דימייעווקי	29	7	True	0.7968814373016357
והראן	פהיליפופול	8	1	True	0.8945291042327881
והראן	שטאלפ	14	6	True	0.8915587067604065
והראן	פיננע	4	4	True	0.8884274959564209
והראן	האנגקאנג	1	4	True	0.8867114782333374
והראן	הקאממוניסטין	1	1	False	0.885189414024353
והראן	טשענסטאחאוו	1	2	True	0.8831247091293335
וואיטצען	פריאסלוב	6	1	True	0.9072494506835938
וואיטצען	ליעדם	22	9	True	0.9063223004341125
וואיטצען	סאדאגארא	21	3	True	0.900803804397583
וואיטצען	ארעסא	15	1	True	0.9003019332885742
וואיטצען	שטאקהלם	26	1	True	0.899172842502594
וואיטצען	טראבלם	21	7	True	0.8988906145095825
וואיטצען	סימפעראפעל	23	4	True	0.8984605073928833
